permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100253114,932 W Diversey Pkwy,WRECK AND REMOVE A SINGLE FAMILY RESIDENCE AND GARAGE.,08/28/2008,2008,100212947,08/27/2008,2008,NEW 4 STORY MASONRY BUILDING WITH 1 COMMERCIAL SPACE AND 3 D.U.'S; 3 PARKING STALLS,650000,"[{""type"":""ssa"",""id"":""20"",""name"":""17"",""metadata"":""Central Lakeview""},{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Pl13226-Tobiasz Plumbing Inc., Great Masonry, Inc., Zuric Development, Incorporate, F & E Heating, Simovic Laszlo, Mec Milan Engineering And Cons, F & E Heating /cooling, Branko Zuric","[{""name"":""Pl13226-Tobiasz Plumbing Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL13226-TOBIASZ_PLUMBING_INC.""}, {""name"":""Great Masonry, Inc."",""type"":""Masonry Contractor"",""slug"":""GREAT_MASONRY,_INC.""}, {""name"":""Zuric Development, Incorporate"",""type"":""Contractor-General Contractor"",""slug"":""ZURIC_DEVELOPMENT,_INCORPORATE""}, {""name"":""F & E Heating"",""type"":""Contractor-Refrigeration"",""slug"":""F_&_E_HEATING""}, {""name"":""Simovic Laszlo"",""type"":""Architect"",""slug"":""SIMOVIC_LASZLO""}, {""name"":""Mec Milan Engineering And Cons"",""type"":""Contractor-Electrical"",""slug"":""MEC_MILAN_ENGINEERING_AND_CONS""}, {""name"":""F & E Heating \/cooling"",""type"":""Contractor-Ventilation"",""slug"":""F_&_E_HEATING_\/COOLING""}, {""name"":""Branko Zuric"",""type"":""Owner"",""slug"":""BRANKO_ZURIC""}]",LAKE VIEW
100241887,1509 W Grace St,WRECK AND REMOVE 2 STORY FRAME AND GARAGE.,08/27/2008,2008,100251101,08/19/2008,2008,"ERECT A 3 STORY 3B MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT. ERECT A 1 STORY 3B MASONRY 2 CAR GARAGE WITH ROOF DECK PER PLANS.                                                                                          -CONDITIONAL PERMIT, SUBJECT TO FIELD VERIFICATION.",535000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""53"",""name"":""60613"",""metadata"":""60613""}]","Stephen O'neil, G & C Consulting, Dasse Christopher M, Accent Electric, Rmb Heating & Ac, Stephen O'neil, Mc Clafferty Concrete","[{""name"":""Stephen O'neil"",""type"":""Owner"",""address"":""2157 West Addison"",""city"":""Chicago"",""state"":""Il"",""slug"":""STEPHEN_O'NEIL""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""Dasse Christopher M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""DASSE_CHRISTOPHER_M""}, {""name"":""Accent Electric"",""type"":""Contractor-Electrical"",""address"":""941 W. Grace St."",""city"":""Chicago"",""state"":""Il"",""slug"":""ACCENT_ELECTRIC""}, {""name"":""Rmb Heating & Ac"",""type"":""Contractor-Refrigeration"",""address"":""308 N Racine Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_AC""}, {""name"":""Stephen O'neil"",""type"":""Contractor-General Contractor"",""address"":""2157 W Addison #3"",""city"":""Chicago"",""state"":""Il"",""slug"":""STEPHEN_O'NEIL""}, {""name"":""Mc Clafferty Concrete"",""type"":""Masonry Contractor"",""address"":""1250 N. Greenview - Apt. G"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_CLAFFERTY_CONCRETE""}]",LAKE VIEW
100245597,7010 N Oleander Ave,WRECK AND REMOVE A FRAME 2 STORY SINGLE FAMILY UNIT AND GARAGE.,08/26/2008,2008,100248802,09/10/2008,2008,ERECT SINGLE FAMILY RESIDENCE + DETACHED TWO CAR GARAGE,300000,"[{""type"":""ward"",""id"":""41"",""name"":""41"",""metadata"":""MARY O'CONNOR""},{""type"":""communityarea"",""id"":""77"",""name"":""EDISON PARK"",""metadata"":""9""},{""type"":""neighborhood"",""id"":""191"",""name"":""Edison Park"",""metadata"":null}]","R.m.b. Heat & Cool, Brian Larsen, R.m.b. Htg And Coolin, Derreen Concrete, Inc., Baranyk Orest W, Pl208022-To Report, J & P Contractors, Incorporate, G & F Electrical, Inc., Castle Masonry Inc","[{""name"":""R.m.b. Heat & Cool"",""type"":""Contractor-Ventilation"",""address"":""508 N. Racine Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""R.M.B._HEAT_&_COOL""}, {""name"":""Brian Larsen"",""type"":""Owner"",""address"":""1885 Krowka Dr."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""BRIAN_LARSEN""}, {""name"":""R.m.b. Htg And Coolin"",""type"":""Contractor-Refrigeration"",""address"":""Same As Vent"",""city"":"""",""state"":"""",""slug"":""R.M.B._HTG_AND_COOLIN""}, {""name"":""Derreen Concrete, Inc."",""type"":""Masonry Contractor"",""address"":""4935 N. Merrimac Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""DERREEN_CONCRETE,_INC.""}, {""name"":""Baranyk Orest W"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BARANYK_OREST_W""}, {""name"":""Pl208022-To Report"",""type"":""Plumbing Contractor"",""address"":"""",""city"":"""",""state"":"""",""slug"":""PL208022-TO_REPORT""}, {""name"":""J & P Contractors, Incorporate"",""type"":""Contractor-General Contractor"",""address"":""5704 North Keystone"",""city"":""Chicago"",""state"":""Il"",""slug"":""J_&_P_CONTRACTORS,_INCORPORATE""}, {""name"":""G & F Electrical, Inc."",""type"":""Contractor-Electrical"",""address"":""5120 N. Lovejoy"",""city"":""Chicago"",""state"":""Il"",""slug"":""G_&_F_ELECTRICAL,_INC.""}, {""name"":""Castle Masonry Inc"",""type"":""Masonry Contractor"",""address"":""3555 W. Marshfield Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""CASTLE_MASONRY_INC""}]",EDISON PARK
100252632,1622 W Julian St,WRECK & REMOVE A FRAME SINGLE FAMILY RESIDENCE & GARAGE,08/25/2008,2008,100244374,07/10/2008,2008,ERECT 2 D.U. MASONRY BUILDING W/ROOF TOP DECK; DETACHED 2 CAR MASONRY GARAGE W/DECK. CONDITIONAL PERMIT. SUBJECT TO FIELD INSPECTION.,522400,"[{""type"":""ward"",""id"":""2"",""name"":""2"",""metadata"":""ROBERT FIORETTI""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""208"",""name"":""Wicker Park"",""metadata"":null}]","Equus Development, Llc, City Builders, Wesley's Heating Inc., Jaeger Electric, Inc., Pl15161-Public Plumbing & Heat, Wesley's Heating Inc., 1622 Julian Llc ., Hanna John C","[{""name"":""Equus Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""916 W Diversey"",""city"":""Chicago"",""state"":""Il"",""slug"":""EQUUS_DEVELOPMENT,_LLC""}, {""name"":""City Builders"",""type"":""Masonry Contractor"",""address"":""420 N. Highview Ave."",""city"":""Elmhurst"",""state"":""Il"",""slug"":""CITY_BUILDERS""}, {""name"":""Wesley's Heating Inc."",""type"":""Contractor-Ventilation"",""address"":""1613 Van Buren"",""city"":""Des Plaines"",""state"":""Il"",""slug"":""WESLEY'S_HEATING_INC.""}, {""name"":""Jaeger Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""4005 N. Wolcott Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""JAEGER_ELECTRIC,_INC.""}, {""name"":""Pl15161-Public Plumbing & Heat"",""type"":""Contractor-Plumber\/plumbing"",""address"":""4444 W.montrose Ave. 773-935-6755"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL15161-PUBLIC_PLUMBING_&_HEAT""}, {""name"":""Wesley's Heating Inc."",""type"":""Contractor-Refrigeration"",""address"":""1631 Van Buren"",""city"":""Chgo"",""state"":""Il"",""slug"":""WESLEY'S_HEATING_INC.""}, {""name"":""1622 Julian Llc ."",""type"":""Owner"",""address"":""916 W. Diversey"",""city"":""Chicago"",""state"":""Il"",""slug"":""1622_JULIAN_LLC_.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}]",WEST TOWN
100248055,145 S Campbell Ave,"WRECK AND REMOVE A 1 STORY BRICK GYM @ ULYSSES S. GRANT SCHOOL,(PARTIAL WRECK ONLY).",08/12/2008,2008,100266235,11/06/2008,2008,"TEMPORARY FOUNDATION PERMIT----The scope of work authorized under this permit includes the excavation for, and the installation of the foundation system.  The installation of the floor slab is not authorized under this permit.  This CONDITIONAL Permit is granted pending continuing efforts in seeking the full building permit.",500000,"[{""type"":""ward"",""id"":""27"",""name"":""27"",""metadata"":""WALTER BURNETT, JR.""},{""type"":""communityarea"",""id"":""29"",""name"":""NEAR WEST SIDE"",""metadata"":""28""},{""type"":""neighborhood"",""id"":""35"",""name"":""Near West Side"",""metadata"":null},{""type"":""tif"",""id"":""68"",""name"":""Midwest"",""metadata"":""Mixed-use:  See Plan for Details""}]","Castle Construction Corporatio, Target Electric, Inc., Pl15202-J.s.r. Enterprises, In, Bauer Joanne, Chicago Public Schools","[{""name"":""Castle Construction Corporatio"",""type"":""Contractor-General Contractor"",""address"":""3062 West 167Th Street"",""city"":""Markham"",""state"":""Il"",""slug"":""CASTLE_CONSTRUCTION_CORPORATIO""}, {""name"":""Target Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""P.o. Box 315"",""city"":""Oak Forest"",""state"":""Il"",""slug"":""TARGET_ELECTRIC,_INC.""}, {""name"":""Pl15202-J.s.r. Enterprises, In"",""type"":""Contractor-Plumber\/plumbing"",""address"":""P. O. Box 146"",""city"":""Matteson"",""state"":""Il"",""slug"":""PL15202-J.S.R._ENTERPRISES,_IN""}, {""name"":""Bauer Joanne"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BAUER_JOANNE""}, {""name"":""Chicago Public Schools"",""type"":""Owner"",""address"":""125 S. Clark St. 17Th Fl"",""city"":""Chicago"",""state"":""Il"",""slug"":""CHICAGO_PUBLIC_SCHOOLS""}]",NEAR WEST SIDE
100241852,3239 N Seminary Ave,"WRECK & REMOVE EXISTING 2 UNITS, TWO STORY FRAME HOUSE & GARAGE",08/11/2008,2008,100242264,07/23/2008,2008,ERECT A 3 STORY 3 UNIT 3B MASONRY APARTMENT WITH BASEMENT PER PLANS.,515000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","R.m.b. Heat & Cool, Curragh Electric Co., R.m.b. Htg And Coolin, Mc Clafferty Concrete, Billy Mcgarry, Custom Plumbing, Inc., Tuckpointing Masonry System In, Dasse Christopher M, Stephen O'neil, G & C Consulting","[{""name"":""R.m.b. Heat & Cool"",""type"":""Contractor-Ventilation"",""address"":""508 N. Racine Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""R.M.B._HEAT_&_COOL""}, {""name"":""Curragh Electric Co."",""type"":""Contractor-Electrical"",""address"":""1514 Fifth Ave."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""CURRAGH_ELECTRIC_CO.""}, {""name"":""R.m.b. Htg And Coolin"",""type"":""Contractor-Refrigeration"",""address"":""Same As Vent"",""city"":"""",""state"":"""",""slug"":""R.M.B._HTG_AND_COOLIN""}, {""name"":""Mc Clafferty Concrete"",""type"":""Masonry Contractor"",""address"":""1250 N. Greenview - Apt. G"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_CLAFFERTY_CONCRETE""}, {""name"":""Billy Mcgarry"",""type"":""Owner"",""address"":""400 West Peterson Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""BILLY_MCGARRY""}, {""name"":""Custom Plumbing, Inc."",""type"":""Plumbing Contractor"",""address"":""4 North Donald Fx847)8181855"",""city"":""Arlington Height"",""state"":""Il"",""slug"":""CUSTOM_PLUMBING,_INC.""}, {""name"":""Tuckpointing Masonry System In"",""type"":""Masonry Contractor"",""address"":""3262 W. Lake St. 773-343-3070"",""city"":""Chicago"",""state"":""Il"",""slug"":""TUCKPOINTING_MASONRY_SYSTEM_IN""}, {""name"":""Dasse Christopher M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""DASSE_CHRISTOPHER_M""}, {""name"":""Stephen O'neil"",""type"":""Contractor-General Contractor"",""address"":""2157 W Addison #3"",""city"":""Chicago"",""state"":""Il"",""slug"":""STEPHEN_O'NEIL""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}]",LAKE VIEW
100248040,441 W Briar Pl,WRECKF AND REMOVE A 2 STORY BRICK BUILDING.,08/08/2008,2008,100208698,09/16/2008,2008,ERECT 4 D.U. MASONRY BUILDING WITH ATTTACHED MASONRY GARAGE.,889800,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""56"",""name"":""Lake View East"",""metadata"":null},{""type"":""nationalregister"",""id"":""53"",""name"":""Lakeview Historic District"",""metadata"":""Wrightwood, Lakeview, Sheridan, Belmont, Halsted, Wellington, Racine, and George Sts.,South side of Belmont Ave., between Orchard & Halsted Sts.""}]","Fcc Construction Company, Born Electric Company, Llc, Hanna John C, Pl058178609-Ap Plumbing, Inc., Climate Control, Ivan Aratlakov","[{""name"":""Fcc Construction Company"",""type"":""Contractor-General Contractor"",""slug"":""FCC_CONSTRUCTION_COMPANY""}, {""name"":""Born Electric Company, Llc"",""type"":""Contractor-Electrical"",""slug"":""BORN_ELECTRIC_COMPANY,_LLC""}, {""name"":""Hanna John C"",""type"":""Architect"",""slug"":""HANNA_JOHN_C""}, {""name"":""Pl058178609-Ap Plumbing, Inc."",""type"":""Plumbing Contractor"",""slug"":""PL058178609-AP_PLUMBING,_INC.""}, {""name"":""Climate Control"",""type"":""Contractor-Refrigeration"",""slug"":""CLIMATE_CONTROL""}, {""name"":""Ivan Aratlakov"",""type"":""Owner"",""slug"":""IVAN_ARATLAKOV""}]",LAKE VIEW
100246574,2728 N Wayne Ave,WRECK AND REMOVE AN EXISTING TWO FLAT INCLUDING FRAME GARAGE.,08/06/2008,2008,100245125,07/11/2008,2008,ERECT 3 STORY 3 UNIT 3B MASONRY APARTMENT WITH BASEMENT PER PLANS,515000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""212"",""name"":""Wrightwood Neighbors"",""metadata"":null}]","South Chicago Heating, Pr Electrical Construction Llc, Iuro Anthony J, Ronan Investors Llc, Pl058130303-Lawrence L. Sabres, Ronan Construction, Llc., South Chicago Heating, Ronan Construction Llc, G & C Consulting","[{""name"":""South Chicago Heating"",""type"":""Contractor-Refrigeration"",""slug"":""SOUTH_CHICAGO_HEATING""}, {""name"":""Pr Electrical Construction Llc"",""type"":""Contractor-Electrical"",""slug"":""PR_ELECTRICAL_CONSTRUCTION_LLC""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""slug"":""IURO_ANTHONY_J""}, {""name"":""Ronan Investors Llc"",""type"":""Owner"",""slug"":""RONAN_INVESTORS_LLC""}, {""name"":""Pl058130303-Lawrence L. Sabres"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL058130303-LAWRENCE_L._SABRES""}, {""name"":""Ronan Construction, Llc."",""type"":""Masonry Contractor"",""slug"":""RONAN_CONSTRUCTION,_LLC.""}, {""name"":""South Chicago Heating"",""type"":""Contractor-Ventilation"",""slug"":""SOUTH_CHICAGO_HEATING""}, {""name"":""Ronan Construction Llc"",""type"":""Contractor-General Contractor"",""slug"":""RONAN_CONSTRUCTION_LLC""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""slug"":""G_&_C_CONSULTING""}]",LINCOLN PARK
100244521,2203 W Roscoe St,WRECK AND REMOVE A MIXED USE BUILDING.  COMMERCIAL\RESIDENTIAL.,07/31/2008,2008,100244029,09/05/2008,2008,ERECT MASONRY 2 D.U. BUILDING WITH FIRST FLOOR OFFICE; DETACHED 2 CAR MASONRY GARAGE W/ DECK; 6' HIGH 7' BY 3' MASONRY  TRASH NCLOSURE AS PER PLANS.,648900,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""197"",""name"":""Roscoe Village"",""metadata"":""Lake View""}]","Andrej's Heating Refrig & Ac, Msw Electric & Construction, I, Hanna John C, Heaney Group, Llc., Pl058162892-Alpha Sigma  Kappa, Casey Masonry, Inc., Hanna John C, Andrej's Heating Refrig & Ac, Heaney Group Llc 2203 W.rosce ., Andrej's Heating Refrig & Ac","[{""name"":""Andrej's Heating Refrig & Ac"",""type"":""Contractor-Heating"",""address"":""117 David"",""city"":""Streamwood"",""state"":""Il"",""slug"":""ANDREJ'S_HEATING_REFRIG_&_AC""}, {""name"":""Msw Electric & Construction, I"",""type"":""Contractor-Electrical"",""address"":""1233 Heather Ln."",""city"":""Glenview"",""state"":""Il"",""slug"":""MSW_ELECTRIC_&_CONSTRUCTION,_I""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Heaney Group, Llc."",""type"":""Contractor-General Contractor"",""address"":""4328 W. Irving Park"",""city"":""Chicago"",""state"":""Il"",""slug"":""HEANEY_GROUP,_LLC.""}, {""name"":""Pl058162892-Alpha Sigma  Kappa"",""type"":""Contractor-Plumber\/plumbing"",""address"":""106 Redmond Drive"",""city"":""Gilberts"",""state"":""Il"",""slug"":""PL058162892-ALPHA_SIGMA__KAPPA""}, {""name"":""Casey Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""9111 Parkside"",""city"":""Morton Grove"",""state"":""Il"",""slug"":""CASEY_MASONRY,_INC.""}, {""name"":""Hanna John C"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Andrej's Heating Refrig & Ac"",""type"":""Contractor-Ventilation"",""address"":""117 David"",""city"":""Streamwood"",""state"":""Il"",""slug"":""ANDREJ'S_HEATING_REFRIG_&_AC""}, {""name"":""Heaney Group Llc 2203 W.rosce ."",""type"":""Owner"",""address"":""4328 W. Irving Park Rd"",""city"":""Chicago"",""state"":""Il"",""slug"":""HEANEY_GROUP_LLC_2203_W.ROSCE_.""}, {""name"":""Andrej's Heating Refrig & Ac"",""type"":""Contractor-Refrigeration"",""address"":""117 David"",""city"":""Streamwood"",""state"":""Il"",""slug"":""ANDREJ'S_HEATING_REFRIG_&_AC""}]",NORTH CENTER
100222456,1215 N Cleaver St,WRECK AND REMOVE A ONE STORY SINGLE FAMILY RESIDENCE,07/15/2008,2008,100222643,04/22/2008,2008,ERECT A NEW 3 STORY 3 D.U. MASONRY APARTMENT BUILDING WITH BASEMENT AS PER PLANS - 3 paved parking spaces at rear of lot.                                                                                                   CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION,450000,"[{""type"":""ward"",""id"":""2"",""name"":""2"",""metadata"":""ROBERT FIORETTI""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""36"",""name"":""Noble Square"",""metadata"":null}]","European Comfort Inc, Elboe Enterprises Inc., Fajardo Jorge, Ace Electric, Ashley Guerrero, Graceland Construction, Llc., Profus Construction Corp., Pl186895-Greystoke, Inc, European Comfort Inc, Hector Molina","[{""name"":""European Comfort Inc"",""type"":""Contractor-Ventilation"",""slug"":""EUROPEAN_COMFORT_INC""}, {""name"":""Elboe Enterprises Inc."",""type"":""Masonry Contractor"",""slug"":""ELBOE_ENTERPRISES_INC.""}, {""name"":""Fajardo Jorge"",""type"":""Architect"",""slug"":""FAJARDO_JORGE""}, {""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""slug"":""ACE_ELECTRIC""}, {""name"":""Ashley Guerrero"",""type"":""Expeditor"",""slug"":""ASHLEY_GUERRERO""}, {""name"":""Graceland Construction, Llc."",""type"":""Contractor-General Contractor"",""slug"":""GRACELAND_CONSTRUCTION,_LLC.""}, {""name"":""Profus Construction Corp."",""type"":""Masonry Contractor"",""slug"":""PROFUS_CONSTRUCTION_CORP.""}, {""name"":""Pl186895-Greystoke, Inc"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL186895-GREYSTOKE,_INC""}, {""name"":""European Comfort Inc"",""type"":""Contractor-Refrigeration"",""slug"":""EUROPEAN_COMFORT_INC""}, {""name"":""Hector Molina"",""type"":""Owner"",""slug"":""HECTOR_MOLINA""}]",WEST TOWN
100235766,1330 S Washtenaw Ave,WRECK AND REMOVE A SFR WITH GARAGE,07/10/2008,2008,100237892,06/20/2008,2008,"ERECT NEW 3 STORY, III-B, 3DU APT BLDG AS PER PLANS.                                                                                                 -CONDITIONAL PERMIT, SUBJECT TO FIELD VERIFICATION.",188000,"[{""type"":""ward"",""id"":""28"",""name"":""28"",""metadata"":""JASON ERVIN""},{""type"":""communityarea"",""id"":""30"",""name"":""NORTH LAWNDALE"",""metadata"":""29""},{""type"":""neighborhood"",""id"":""57"",""name"":""Douglas Park"",""metadata"":null},{""type"":""tif"",""id"":""68"",""name"":""Midwest"",""metadata"":""Mixed-use:  See Plan for Details""}]","Shannonside Development, Llc, Ace Electric, Cottage Sheet Metal, Vari Ronald, Pl187308-Dee Plumbing & Sewer,, Profus Construction Corp., Cottage Sheet Metal, Michael Healy, Elboe Enterprises Inc.","[{""name"":""Shannonside Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""1423 W. Fillmore, Unit G"",""city"":""Chicago"",""state"":""Il"",""slug"":""SHANNONSIDE_DEVELOPMENT,_LLC""}, {""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}, {""name"":""Cottage Sheet Metal"",""type"":""Contractor-Refrigeration"",""address"":""6646 W 99 St"",""city"":""Chicago Ridge"",""state"":""Il"",""slug"":""COTTAGE_SHEET_METAL""}, {""name"":""Vari Ronald"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""VARI_RONALD""}, {""name"":""Pl187308-Dee Plumbing & Sewer,"",""type"":""Contractor-Plumber\/plumbing"",""address"":""3828 W. 128Th Pl"",""city"":""Alsip"",""state"":""Il"",""slug"":""PL187308-DEE_PLUMBING_&_SEWER,""}, {""name"":""Profus Construction Corp."",""type"":""Masonry Contractor"",""address"":""1429 N. Oakley"",""city"":""Chicago"",""state"":""Il"",""slug"":""PROFUS_CONSTRUCTION_CORP.""}, {""name"":""Cottage Sheet Metal"",""type"":""Contractor-Ventilation"",""address"":""6646 W 99 St"",""city"":""Chicago Ridge"",""state"":""Il"",""slug"":""COTTAGE_SHEET_METAL""}, {""name"":""Michael Healy"",""type"":""Owner"",""address"":""9506 W Monroe Ave"",""city"":""Brookfield"",""state"":""Il"",""slug"":""MICHAEL_HEALY""}, {""name"":""Elboe Enterprises Inc."",""type"":""Masonry Contractor"",""address"":""3416 N. Southport Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""ELBOE_ENTERPRISES_INC.""}]",NORTH LAWNDALE
100244872,1446 W Belle Plaine Ave,WRECK & REMOVE 2 STORY BUILDING & GARAGE,07/10/2008,2008,100241373,07/02/2008,2008,"ERECT MASONRY SINGLE FAMILY RESIDENCE W/ROOF TOP DECK, DETACHED 2 CAR MASONRY GARAGE WITH DECK AS PER PLANS  CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION",275600,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""80"",""name"":""Graceland West"",""metadata"":null},{""type"":""nationalregister"",""id"":""35"",""name"":""East Ravenswood Historic District"",""metadata"":""Bounded by Lawrence, Clark, Irving Park and Ravenswood\r\n""},{""type"":""zip"",""id"":""53"",""name"":""60613"",""metadata"":""60613""}]","Wito Electrical Engineering, Hanna John C, Mechanical Plus Inc, Athens Construction Company, I, Mechanical Plus Inc, 1446 Belle Plaine Development Llc, Pl208042-Broderick & Sons Plum, Action 1 Construction, Inc.","[{""name"":""Wito Electrical Engineering"",""type"":""Contractor-Electrical"",""address"":""254 Butler Dr."",""city"":""Lake Forest"",""state"":""Il"",""slug"":""WITO_ELECTRICAL_ENGINEERING""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Mechanical Plus Inc"",""type"":""Contractor-Ventilation"",""address"":""3462 N Lincoln Ave"",""city"":""Chgo"",""state"":""Il"",""slug"":""MECHANICAL_PLUS_INC""}, {""name"":""Athens Construction Company, I"",""type"":""Contractor-General Contractor"",""address"":""613 West 16Th Street"",""city"":""Chicago"",""state"":""Il"",""slug"":""ATHENS_CONSTRUCTION_COMPANY,_I""}, {""name"":""Mechanical Plus Inc"",""type"":""Contractor-Refrigeration"",""address"":""3462 N Lincoln Ave"",""city"":""Chgo"",""state"":""Il"",""slug"":""MECHANICAL_PLUS_INC""}, {""name"":""1446 Belle Plaine Development Llc"",""type"":""Owner"",""address"":""613 West 16Th Street"",""city"":""Chicago"",""state"":""Il"",""slug"":""1446_BELLE_PLAINE_DEVELOPMENT_LLC""}, {""name"":""Pl208042-Broderick & Sons Plum"",""type"":""Contractor-Plumber\/plumbing"",""address"":""1031 W. Touhy Ave"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""PL208042-BRODERICK_&_SONS_PLUM""}, {""name"":""Action 1 Construction, Inc."",""type"":""Masonry Contractor"",""address"":""1865 N. Leclaire Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""ACTION_1_CONSTRUCTION,_INC.""}]",LAKE VIEW
