permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100234180,2243 W Lyndale St,WRECK AND REMOVE A 2 STORY BRICK FRAME RESIDENTIAL.,05/06/2008,2008,100227308,05/02/2008,2008,"CONSTRUCT NEW 2 STORY BRICK SINGLE FAMILY RESIDENCE WITH BASEMENT, GABLE ROOF,REAR DECK,FRONT METAL FENCE 5' HT. AND 2 CAR BRICK GARAGE WITH ROOF DECK ABOVE",450000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""107"",""name"":""Bucktown"",""metadata"":null},{""type"":""zip"",""id"":""1"",""name"":""60647"",""metadata"":""60647""}]","Pl194246-Mobile Plumbing, Inc., Valentin Goman, Alex's Electric, Poppell Charles, Robert Hudson, E. Z. Masonry, Inc., Hibernian Development, Llc","[{""name"":""Pl194246-Mobile Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 N. Mobile Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL194246-MOBILE_PLUMBING,_INC.""}, {""name"":""Valentin Goman"",""type"":""Contractor-Ventilation"",""address"":""3419 W. Irviing Park Rd"",""city"":""Chicago"",""state"":""Il"",""slug"":""VALENTIN_GOMAN""}, {""name"":""Alex's Electric"",""type"":""Contractor-Electrical"",""address"":""12612 Suffield Dr."",""city"":""Palos Park"",""state"":""Il"",""slug"":""ALEX'S_ELECTRIC""}, {""name"":""Poppell Charles"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""POPPELL_CHARLES""}, {""name"":""Robert Hudson"",""type"":""Owner"",""address"":""2243 W. Lyndale"",""city"":""Chicago"",""state"":""Il"",""slug"":""ROBERT_HUDSON""}, {""name"":""E. Z. Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""2235 W. Fullerton Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""E._Z._MASONRY,_INC.""}, {""name"":""Hibernian Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""2235 West Fullerton"",""city"":""Chicago"",""state"":""Il"",""slug"":""HIBERNIAN_DEVELOPMENT,_LLC""}]",LOGAN SQUARE
100209490,1133 W Addison St,WRECK AND REMOVE 3 STORY 3 DWELLING UNIT MASONRY BUILDING,05/05/2008,2008,100202842,05/21/2008,2008,ERECT 3 STORY 3 UNIT RESIDENTIAL BUILDING,400000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""55"",""name"":""Wrigleyville"",""metadata"":""Lake View""}]","Melnikov Victor, Your Electrical Solutions, Inc, Most N.v., Inc., Peter Agno, Pl200579-Js Home Service, Inc., Ewa Air Fresh Inc., Ewa Air Fresh Inc.","[{""name"":""Melnikov Victor"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""MELNIKOV_VICTOR""}, {""name"":""Your Electrical Solutions, Inc"",""type"":""Contractor-Electrical"",""address"":""10965 S. 84Th Ave - # 2A"",""city"":""Palos Hills"",""state"":""Il"",""slug"":""YOUR_ELECTRICAL_SOLUTIONS,_INC""}, {""name"":""Most N.v., Inc."",""type"":""Contractor-General Contractor"",""address"":""3340 Dundee #2C-4"",""city"":""Northbrook"",""state"":""Il"",""slug"":""MOST_N.V.,_INC.""}, {""name"":""Peter Agno"",""type"":""Owner Occupied"",""address"":""109 Cottonwood Dr"",""city"":""Streemwood"",""state"":""Il"",""slug"":""PETER_AGNO""}, {""name"":""Pl200579-Js Home Service, Inc."",""type"":""Plumbing Contractor"",""address"":""4646 N. Keystone"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL200579-JS_HOME_SERVICE,_INC.""}, {""name"":""Ewa Air Fresh Inc."",""type"":""Contractor-Refrigeration"",""address"":""1444 Chippewa Trl, Floor 1"",""city"":""Wheeling, Il"",""state"":"""",""slug"":""EWA_AIR_FRESH_INC.""}, {""name"":""Ewa Air Fresh Inc."",""type"":""Contractor-Ventilation"",""address"":""1444 Chippewa Trl, Floor 1"",""city"":""Wheeling, Il"",""state"":"""",""slug"":""EWA_AIR_FRESH_INC.""}]",LAKE VIEW
100230574,3710 N Janssen Ave,WRECK AND REMOVE A TWO STORY FRAME SINGLE FAMILY RESIDENCE AND GARAGE.,04/29/2008,2008,100227606,04/29/2008,2008,ERECT A 2 STORY IIIB MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT AND DETACHED 2 CAR GARAGE WITH  A 399.00 SQ. FT. ROOF DECK PER PLANS. AS PER PLANS.,465000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Savane Properties, Inc., Savane Properties, Rmb Heating & Cooling, Pl14558-J. Welter & Sons, Pinc, Inta-Class Construction Inc, Casey Masonry Brick, Inc., G & C Consulting, R. G. Electric Company, Inc., Rmb Heating & Cooling, Dasse Christopher M","[{""name"":""Savane Properties, Inc."",""type"":""Contractor-General Contractor"",""address"":""2555 N. Southport Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""SAVANE_PROPERTIES,_INC.""}, {""name"":""Savane Properties"",""type"":""Owner"",""address"":""3710 North Janseen Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""SAVANE_PROPERTIES""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Pl14558-J. Welter & Sons, Pinc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""8420 Lehigh"",""city"":""Morton Grove"",""state"":""Il"",""slug"":""PL14558-J._WELTER_&_SONS,_PINC""}, {""name"":""Inta-Class Construction Inc"",""type"":""Masonry Contractor"",""address"":""5722 W. 88Th Place"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""INTA-CLASS_CONSTRUCTION_INC""}, {""name"":""Casey Masonry Brick, Inc."",""type"":""Masonry Contractor"",""address"":""1935 S. Plum Grove Road"",""city"":""Palatine"",""state"":""Il"",""slug"":""CASEY_MASONRY_BRICK,_INC.""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""R. G. Electric Company, Inc."",""type"":""Contractor-Electrical"",""address"":""367 Kerry Way"",""city"":""Grayslake"",""state"":""Il"",""slug"":""R._G._ELECTRIC_COMPANY,_INC.""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""205 Midway Drive"",""city"":""Willowbrk"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Dasse Christopher M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""DASSE_CHRISTOPHER_M""}]",LAKE VIEW
100212486,3214 N Southport Ave,WRECK AND REMOVE A FRAME TWO FLAT AND A GARAGE.,04/22/2008,2008,100224674,03/28/2008,2008,ERECT 6 D.U. MASONRY APARTMENT BUILDING 4 STORY WITH BASEMENT PER PLANS.,800000,"[{""type"":""ssa"",""id"":""23"",""name"":""27"",""metadata"":""West Lakeview""},{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","G & C Consulting, 3214-18 N Southport Llc, Rmb Heating & Ac, Rmb Heating & Vent, T & M Electric, Boehm Christopher G, Fletch Development, Incorporat, Pl11764-Miller Plumbing, Inc., Nieroda Construction, Inc., Dulleavy & Sons Concrete","[{""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""3214-18 N Southport Llc"",""type"":""Owner"",""address"":""3214 N Southport"",""city"":""Chicago"",""state"":""Il"",""slug"":""3214-18_N_SOUTHPORT_LLC""}, {""name"":""Rmb Heating & Ac"",""type"":""Contractor-Refrigeration"",""address"":""308 N Racine Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_AC""}, {""name"":""Rmb Heating & Vent"",""type"":""Contractor-Ventilation"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_VENT""}, {""name"":""T & M Electric"",""type"":""Contractor-Electrical"",""address"":""4308 N. Overhill"",""city"":""Norridge"",""state"":""Il"",""slug"":""T_&_M_ELECTRIC""}, {""name"":""Boehm Christopher G"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Fletch Development, Incorporat"",""type"":""Contractor-General Contractor"",""address"":""3220 N Southport"",""city"":""Chicago"",""state"":""Il"",""slug"":""FLETCH_DEVELOPMENT,_INCORPORAT""}, {""name"":""Pl11764-Miller Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 S. Belmont Rd"",""city"":""Downers Grove"",""state"":""Il"",""slug"":""PL11764-MILLER_PLUMBING,_INC.""}, {""name"":""Nieroda Construction, Inc."",""type"":""Masonry Contractor"",""address"":""133 Hill St."",""city"":""Mt. Prospect"",""state"":""Il"",""slug"":""NIERODA_CONSTRUCTION,_INC.""}, {""name"":""Dulleavy & Sons Concrete"",""type"":""Masonry Contractor"",""address"":""5911 N. Elston"",""city"":""Chicago"",""state"":""Il"",""slug"":""DULLEAVY_&_SONS_CONCRETE""}]",LAKE VIEW
100223775,2333 N Bosworth Ave,DEMOLISH THREE  STORY AND BSMT BRICK BUILDING.,04/17/2008,2008,100226316,04/22/2008,2008,ERECT NEW 3 DWELLING UNIT MASONRY APARTMENT BUILDING WITH DEATACHED GARAGE & DECK. CONDITIIONAL PERMIT SUBJECT TO FIELD INSPECTION.,37500,"[{""type"":""ward"",""id"":""2"",""name"":""2"",""metadata"":""ROBERT FIORETTI""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""213"",""name"":""Sheffield Neighbors"",""metadata"":null},{""type"":""zip"",""id"":""40"",""name"":""60614"",""metadata"":""60614""}]","Skip Schuldt Heating And Air, Mcbrearty Construction Co. Inc, G & C Consulting, Boehm Christopher G, Mayo Electric, Inc., Pl9607-Roger Toussaint Dba, Mcbreaty Construction, Skip Schuldt Heating And Air, Eddie Mcbrsarcy","[{""name"":""Skip Schuldt Heating And Air"",""type"":""Contractor-Ventilation"",""address"":""4025 N Kolmar Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""SKIP_SCHULDT_HEATING_AND_AIR""}, {""name"":""Mcbrearty Construction Co. Inc"",""type"":""Contractor-General Contractor"",""address"":""10900 S. Hamlin Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""MCBREARTY_CONSTRUCTION_CO._INC""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""Boehm Christopher G"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Mayo Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6339 N. Overhill St."",""city"":""Chicago"",""state"":""Il"",""slug"":""MAYO_ELECTRIC,_INC.""}, {""name"":""Pl9607-Roger Toussaint Dba"",""type"":""Contractor-Plumber\/plumbing"",""address"":""M & T Plumbing 9353 S. Avalon"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL9607-ROGER_TOUSSAINT_DBA""}, {""name"":""Mcbreaty Construction"",""type"":""Masonry Contractor"",""address"":""10900 S. Hamlin Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MCBREATY_CONSTRUCTION""}, {""name"":""Skip Schuldt Heating And Air"",""type"":""Contractor-Refrigeration"",""address"":""4025 N Kolmar Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""SKIP_SCHULDT_HEATING_AND_AIR""}, {""name"":""Eddie Mcbrsarcy"",""type"":""Owner"",""address"":""10900 S Hamlin Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""EDDIE_MCBRSARCY""}]",LINCOLN PARK
100227237,2333 N Bosworth Ave,WRECK AND REMOVE REAR BUILDING. COACH HOUSE,04/17/2008,2008,100226316,04/22/2008,2008,ERECT NEW 3 DWELLING UNIT MASONRY APARTMENT BUILDING WITH DEATACHED GARAGE & DECK. CONDITIIONAL PERMIT SUBJECT TO FIELD INSPECTION.,37500,"[{""type"":""ward"",""id"":""2"",""name"":""2"",""metadata"":""ROBERT FIORETTI""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""213"",""name"":""Sheffield Neighbors"",""metadata"":null},{""type"":""zip"",""id"":""40"",""name"":""60614"",""metadata"":""60614""}]","Pl9607-Roger Toussaint Dba, Boehm Christopher G, Mcbreaty Construction, Skip Schuldt Heating And Air, Eddie Mcbrsarcy, Mayo Electric, Inc., Mcbrearty Construction Co. Inc, G & C Consulting, Skip Schuldt Heating And Air","[{""name"":""Pl9607-Roger Toussaint Dba"",""type"":""Contractor-Plumber\/plumbing"",""address"":""M & T Plumbing 9353 S. Avalon"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL9607-ROGER_TOUSSAINT_DBA""}, {""name"":""Boehm Christopher G"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Mcbreaty Construction"",""type"":""Masonry Contractor"",""address"":""10900 S. Hamlin Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MCBREATY_CONSTRUCTION""}, {""name"":""Skip Schuldt Heating And Air"",""type"":""Contractor-Ventilation"",""address"":""4025 N Kolmar Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""SKIP_SCHULDT_HEATING_AND_AIR""}, {""name"":""Eddie Mcbrsarcy"",""type"":""Owner"",""address"":""10900 S Hamlin Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""EDDIE_MCBRSARCY""}, {""name"":""Mayo Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6339 N. Overhill St."",""city"":""Chicago"",""state"":""Il"",""slug"":""MAYO_ELECTRIC,_INC.""}, {""name"":""Mcbrearty Construction Co. Inc"",""type"":""Contractor-General Contractor"",""address"":""10900 S. Hamlin Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""MCBREARTY_CONSTRUCTION_CO._INC""}, {""name"":""G & C Consulting"",""type"":""Expeditor"",""address"":""203 N La Salle Suite 2100"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""G_&_C_CONSULTING""}, {""name"":""Skip Schuldt Heating And Air"",""type"":""Contractor-Refrigeration"",""address"":""4025 N Kolmar Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""SKIP_SCHULDT_HEATING_AND_AIR""}]",LINCOLN PARK
100215625,1352 W Touhy Ave,WRECK & REMOVE A TWO STORY MASONRY SINGLE FAMILY UNIT & GARAGE.,04/08/2008,2008,100223245,05/28/2008,2008,ERECT NEW 3 STORY 7 D.U. BUILDING PER PLANS,1100000,"[{""type"":""ward"",""id"":""49"",""name"":""49"",""metadata"":""JOSEPH A. MOORE""},{""type"":""communityarea"",""id"":""10"",""name"":""ROGERS PARK"",""metadata"":""1""},{""type"":""neighborhood"",""id"":""118"",""name"":""Rogers Park"",""metadata"":null}]","R.m.b. Heat & Cool, R.m.b. Htg And Coolin, Pl058130261-Hermann G. Rodrigu, Milbury Brian E, Ronan Construction, Llc., Ace Construction Corp., Byrne Business, Incorporated, Mirek Electric Inc, Byrne Business Inc, M3 Architectrual Consulting","[{""name"":""R.m.b. Heat & Cool"",""type"":""Contractor-Ventilation"",""address"":""508 N. Racine Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""R.M.B._HEAT_&_COOL""}, {""name"":""R.m.b. Htg And Coolin"",""type"":""Contractor-Refrigeration"",""address"":""Same As Vent"",""city"":"""",""state"":"""",""slug"":""R.M.B._HTG_AND_COOLIN""}, {""name"":""Pl058130261-Hermann G. Rodrigu"",""type"":""Contractor-Plumber\/plumbing"",""address"":""3500 W 73Rd Place Hgrplumbing@earthlink.net"",""city"":""Chicago"",""state"":""Il"",""slug"":""PL058130261-HERMANN_G._RODRIGU""}, {""name"":""Milbury Brian E"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""MILBURY_BRIAN_E""}, {""name"":""Ronan Construction, Llc."",""type"":""Masonry Contractor"",""address"":""2934 N. Montrose Ave # 103"",""city"":""Chicago"",""state"":""Il"",""slug"":""RONAN_CONSTRUCTION,_LLC.""}, {""name"":""Ace Construction Corp."",""type"":""Masonry Contractor"",""address"":""1875 E. Howard Ave."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""ACE_CONSTRUCTION_CORP.""}, {""name"":""Byrne Business, Incorporated"",""type"":""Contractor-General Contractor"",""address"":""1348 W. Norwood"",""city"":""Chicago"",""state"":""Il"",""slug"":""BYRNE_BUSINESS,_INCORPORATED""}, {""name"":""Mirek Electric Inc"",""type"":""Contractor-Electrical"",""address"":""928 N. Lincoln Ave."",""city"":""Park Ridge"",""state"":""Il"",""slug"":""MIREK_ELECTRIC_INC""}, {""name"":""Byrne Business Inc"",""type"":""Owner"",""address"":""1348 W. Norwood"",""city"":""Chicago"",""state"":""Il"",""slug"":""BYRNE_BUSINESS_INC""}, {""name"":""M3 Architectrual Consulting"",""type"":""Expeditor"",""address"":""1704 W North Ave"",""city"":""Chicago  X"",""state"":""Il"",""slug"":""M3_ARCHITECTRUAL_CONSULTING""}]",ROGERS PARK
100227098,6001 W Grand Ave,WRECK AND REMOVE A ONE STORY BRICK BUILDING.,04/03/2008,2008,100213541,04/03/2008,2008,NEW ONE STORY RESTURANT BUILDING PER PLANS,130000,"[{""type"":""ward"",""id"":""36"",""name"":""36"",""metadata"":""NICHOLAS SPOSATO""},{""type"":""communityarea"",""id"":""19"",""name"":""BELMONT CRAGIN"",""metadata"":""19""},{""type"":""neighborhood"",""id"":""75"",""name"":""Galewood"",""metadata"":null},{""type"":""zip"",""id"":""2"",""name"":""60639"",""metadata"":""60639""}]","George Liakopoulos, Valenti & Sons Mason, Pl205193-Hill  Machanical, Chicago Electric Contr. Inc., Moraris Michael, Alpha Hvac, Alpha Hvac, Diamond Properties Group Llc","[{""name"":""George Liakopoulos"",""type"":""Owner"",""address"":""1544 N. Ashland Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""GEORGE_LIAKOPOULOS""}, {""name"":""Valenti & Sons Mason"",""type"":""Mason - Concrete Only"",""address"":""Construction Inc. 401 Liberty Ct."",""city"":""Oswego"",""state"":""Il"",""slug"":""VALENTI_&_SONS_MASON""}, {""name"":""Pl205193-Hill  Machanical"",""type"":""Plumbing Contractor"",""address"":""11045 Gage Ave."",""city"":""Franklin Park"",""state"":""Il"",""slug"":""PL205193-HILL__MACHANICAL""}, {""name"":""Chicago Electric Contr. Inc."",""type"":""Contractor-Electrical"",""address"":""375 N. Wolf Rd."",""city"":""Wheeling"",""state"":""Il"",""slug"":""CHICAGO_ELECTRIC_CONTR._INC.""}, {""name"":""Moraris Michael"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""MORARIS_MICHAEL""}, {""name"":""Alpha Hvac"",""type"":""Contractor-Heating"",""address"":""3912 W. Loyola Ave"",""city"":""Licolnwood"",""state"":""Il"",""slug"":""ALPHA_HVAC""}, {""name"":""Alpha Hvac"",""type"":""Contractor-Refrigeration"",""address"":""3912 W. Loyola Ave"",""city"":""Licolnwood"",""state"":""Il"",""slug"":""ALPHA_HVAC""}, {""name"":""Diamond Properties Group Llc"",""type"":""Contractor-General Contractor"",""address"":""1544 North Ashland Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""DIAMOND_PROPERTIES_GROUP_LLC""}]",BELMONT CRAGIN
100218944,5929 N Nina Ave,"WRECK AND REMOVE A ONE AND A HALF STORY SINGLE FAMILY RESIDENCE,(FRONT BUILDING) AND A GARAGE.",04/03/2008,2008,100222248,04/03/2008,2008,ERECT A NEW 2 STORY MASONRY SINGLE FAMILY RESIDENCE AS PER PLANS WITH DETACHED GARAGE AND 725.2L.F. OF FENCE,300000,"[{""type"":""ward"",""id"":""41"",""name"":""41"",""metadata"":""MARY O'CONNOR""},{""type"":""communityarea"",""id"":""36"",""name"":""NORWOOD PARK"",""metadata"":""10""},{""type"":""neighborhood"",""id"":""142"",""name"":""Old Norwood Park"",""metadata"":null},{""type"":""nationalregister"",""id"":""133"",""name"":""Norwood Park Historical District"",""metadata"":""Roughly bound by Harlem Ave., Bryn Mawr Ave., and Avondale St.""}]","Pl058165283-Jem Metro, Inc., John And Marie Barrett, Emerald Concrete & Brick, Jem Metro Inc, Molloy Masonsy, Inc., Jem Metro Inc, Me Expeditors Inc, Simoulis George W, G & F Electrical, Inc.","[{""name"":""Pl058165283-Jem Metro, Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""PL058165283-JEM_METRO,_INC.""}, {""name"":""John And Marie Barrett"",""type"":""Owner As General Contractor"",""slug"":""JOHN_AND_MARIE_BARRETT""}, {""name"":""Emerald Concrete & Brick"",""type"":""Masonry Contractor"",""slug"":""EMERALD_CONCRETE_&_BRICK""}, {""name"":""Jem Metro Inc"",""type"":""Contractor-Ventilation"",""slug"":""JEM_METRO_INC""}, {""name"":""Molloy Masonsy, Inc."",""type"":""Masonry Contractor"",""slug"":""MOLLOY_MASONSY,_INC.""}, {""name"":""Jem Metro Inc"",""type"":""Contractor-Refrigeration"",""slug"":""JEM_METRO_INC""}, {""name"":""Me Expeditors Inc"",""type"":""Expeditor"",""slug"":""ME_EXPEDITORS_INC""}, {""name"":""Simoulis George W"",""type"":""Architect"",""slug"":""SIMOULIS_GEORGE_W""}, {""name"":""G & F Electrical, Inc."",""type"":""Contractor-Electrical"",""slug"":""G_&_F_ELECTRICAL,_INC.""}]",NORWOOD PARK
100225153,1039 W Newport Ave,WRECK AND REMOVE A ONE STORY FRAME COACH HOUSE.,03/17/2008,2008,100222589,03/12/2008,2008,"NEW 3 STORY + BASEMENT, 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES AS PER PLANS.  (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS & PROCUREMENT OF WRECKING PERMIT WITHIN 30 DAYS OF THIS PERMIT ISSUANCE)",700000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Armagh Electric, Phase 1 Consulting, Impressionist Development Corp, Mc Clafferty Concrete, Nieroda Construction, Inc., Pl15149-Carrick Plumbing, Inc, Modern Heating & Cooling, Modern Heating & Cooling, Robert Krueger, Sullivan Mark","[{""name"":""Armagh Electric"",""type"":""Contractor-Electrical"",""address"":""803 N. Ridgeland"",""city"":""Oak Park"",""state"":""Il"",""slug"":""ARMAGH_ELECTRIC""}, {""name"":""Phase 1 Consulting"",""type"":""Expeditor"",""address"":""205 W Wacker Drive"",""city"":""Chicago X"",""state"":""Il"",""slug"":""PHASE_1_CONSULTING""}, {""name"":""Impressionist Development Corp"",""type"":""Contractor-General Contractor"",""address"":""2767 N. Lincoln Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""IMPRESSIONIST_DEVELOPMENT_CORP""}, {""name"":""Mc Clafferty Concrete"",""type"":""Masonry Contractor"",""address"":""1250 N. Greenview - Apt. G"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_CLAFFERTY_CONCRETE""}, {""name"":""Nieroda Construction, Inc."",""type"":""Masonry Contractor"",""address"":""133 Hill St."",""city"":""Mt. Prospect"",""state"":""Il"",""slug"":""NIERODA_CONSTRUCTION,_INC.""}, {""name"":""Pl15149-Carrick Plumbing, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""704 S. Chester  Ave."",""city"":""Park Ridge"",""state"":""Il"",""slug"":""PL15149-CARRICK_PLUMBING,_INC""}, {""name"":""Modern Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""137 E Joliet Rd"",""city"":""Scherrerville"",""state"":""In"",""slug"":""MODERN_HEATING_&_COOLING""}, {""name"":""Modern Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""137 E Joliet Rd"",""city"":""Scherrerville"",""state"":""In"",""slug"":""MODERN_HEATING_&_COOLING""}, {""name"":""Robert Krueger"",""type"":""Owner"",""address"":""1438 W. Belmont"",""city"":""Chicago"",""state"":""Il"",""slug"":""ROBERT_KRUEGER""}, {""name"":""Sullivan Mark"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""SULLIVAN_MARK""}]",LAKE VIEW
